timestamp,probability
2025-04-07 03:52:57,1.8504523646807112e-27
2025-04-07 03:53:02,1.8504523646807112e-27
2025-04-07 03:53:06,0.0
2025-04-07 03:53:10,1.8504523646807112e-27
2025-04-07 03:53:14,1.8504523646807112e-27
2025-04-07 03:53:18,1.8504523646807112e-27
2025-04-07 03:53:23,1.8504523646807112e-27
2025-04-07 03:53:27,1.8504523646807112e-27
2025-04-07 03:53:32,1.8504523646807112e-27
2025-04-07 03:53:36,1.8504523646807112e-27
2025-04-07 03:53:40,1.8504523646807112e-27
2025-04-07 03:53:45,1.8504523646807112e-27
2025-04-07 03:53:49,1.8504523646807112e-27
2025-04-07 03:53:53,1.8504523646807112e-27
2025-04-07 03:53:58,1.8504523646807112e-27
2025-04-07 03:54:02,1.8504523646807112e-27
2025-04-07 03:54:06,1.8504523646807112e-27
2025-04-07 03:54:10,1.8504523646807112e-27
2025-04-07 03:54:14,1.8504523646807112e-27
2025-04-07 03:54:18,1.3179579542009472e-17
2025-04-07 03:54:23,5.5415330629099684e-17
2025-04-07 03:54:27,1.8504523646807112e-27
2025-04-07 03:54:45,7.726610658644201e-29
2025-04-07 03:54:50,2.580343876625854e-20
2025-04-07 03:54:54,1.8504523646807112e-27
2025-04-07 03:54:59,2.998038905133449e-20
2025-04-07 03:55:03,1.91403188058107e-14
2025-04-07 03:55:07,1.8504523646807112e-27
2025-04-07 03:55:12,1.8504523646807112e-27
2025-04-07 03:55:16,1.8504523646807112e-27
2025-04-07 03:55:21,1.8504523646807112e-27
2025-04-07 03:55:26,1.8504523646807112e-27
2025-04-07 03:55:31,1.8504523646807112e-27
2025-04-07 03:55:35,1.8504523646807112e-27
2025-04-07 03:55:39,1.8504523646807112e-27
2025-04-07 03:55:43,1.8504523646807112e-27
2025-04-07 03:55:48,1.8504523646807112e-27
2025-04-07 03:55:53,1.8504523646807112e-27
2025-04-07 03:55:57,1.8504523646807112e-27
2025-04-07 03:56:02,1.8504523646807112e-27
2025-04-07 03:56:06,1.8504523646807112e-27
2025-04-07 03:56:10,4.8372397966258405e-28
2025-04-07 03:56:15,4.375393687667411e-17
2025-04-07 03:56:19,1.8504523646807112e-27
2025-04-07 03:56:23,3.0499144081042875e-27
2025-04-07 03:56:27,1.8504523646807112e-27
2025-04-07 03:56:32,1.8504523646807112e-27
2025-04-07 03:56:36,1.8504523646807112e-27
2025-04-07 03:56:40,1.8504523646807112e-27
2025-04-07 03:56:44,1.8504523646807112e-27
2025-04-07 03:56:49,1.8504523646807112e-27
2025-04-07 03:56:53,1.8504523646807112e-27
2025-04-07 03:56:57,1.8504523646807112e-27
2025-04-07 03:57:02,1.8504523646807112e-27
2025-04-07 03:57:07,1.8504523646807112e-27
2025-04-07 03:57:11,1.8504523646807112e-27
2025-04-07 03:57:15,1.8504523646807112e-27
2025-04-07 03:57:19,1.8504523646807112e-27
2025-04-07 03:57:23,1.8504523646807112e-27
2025-04-07 03:57:29,1.8504523646807112e-27
2025-04-07 03:57:33,1.8504523646807112e-27
2025-04-07 03:57:38,1.8504523646807112e-27
2025-04-07 03:57:43,1.8504523646807112e-27
2025-04-07 03:57:47,1.8504523646807112e-27
2025-04-07 03:57:52,1.8504523646807112e-27
2025-04-07 03:57:56,1.8504523646807112e-27
2025-04-07 03:58:00,1.8504523646807112e-27
2025-04-07 03:58:04,1.8504523646807112e-27
2025-04-07 03:58:09,1.8504523646807112e-27
2025-04-07 03:58:13,1.8504523646807112e-27
2025-04-07 03:58:18,1.8504523646807112e-27
2025-04-07 03:58:22,1.8504523646807112e-27
2025-04-07 03:58:27,1.8504523646807112e-27
2025-04-07 03:58:32,1.8504523646807112e-27
2025-04-07 03:58:36,1.8504523646807112e-27
2025-04-07 03:58:41,1.8504523646807112e-27
2025-04-07 03:58:46,1.8504523646807112e-27
2025-04-07 03:58:51,1.8504523646807112e-27
2025-04-07 03:58:55,1.8504523646807112e-27
2025-04-07 03:58:59,1.8504523646807112e-27
2025-04-07 03:59:03,1.8504523646807112e-27
2025-04-07 03:59:07,1.8504523646807112e-27
2025-04-07 03:59:11,1.8504523646807112e-27
2025-04-07 03:59:16,1.8504523646807112e-27
2025-04-07 03:59:21,1.8504523646807112e-27
2025-04-07 03:59:25,1.8504523646807112e-27
2025-04-07 03:59:29,1.8504523646807112e-27
2025-04-07 03:59:34,1.8504523646807112e-27
2025-04-07 03:59:37,1.8504523646807112e-27
2025-04-07 03:59:42,1.8504523646807112e-27
2025-04-07 03:59:46,1.8504523646807112e-27
2025-04-07 03:59:50,1.8504523646807112e-27
2025-04-07 03:59:54,3.1469068584685586e-21
2025-04-07 03:59:58,1.8504523646807112e-27
2025-04-07 04:00:03,1.8504523646807112e-27
2025-04-07 04:00:07,1.8504523646807112e-27
2025-04-07 04:00:11,1.8504523646807112e-27
2025-04-07 04:00:15,1.8504523646807112e-27
2025-04-07 04:00:19,1.8504523646807112e-27
2025-04-07 04:00:24,1.8504523646807112e-27
2025-04-07 04:00:30,1.8504523646807112e-27
2025-04-07 04:00:34,1.8504523646807112e-27
2025-04-07 04:00:38,1.8504523646807112e-27
2025-04-07 04:00:43,1.8504523646807112e-27
2025-04-07 04:00:47,1.8504523646807112e-27
2025-04-07 04:00:51,1.8504523646807112e-27
2025-04-07 04:00:55,1.8504523646807112e-27
2025-04-07 04:01:00,1.8504523646807112e-27
2025-04-07 04:01:04,1.8504523646807112e-27
2025-04-07 04:01:09,1.8504523646807112e-27
2025-04-07 04:01:13,1.8504523646807112e-27
2025-04-07 04:01:18,1.8504523646807112e-27
2025-04-07 04:01:22,1.8504523646807112e-27
2025-04-07 04:01:27,1.8504523646807112e-27
2025-04-07 04:01:31,1.8504523646807112e-27
2025-04-07 04:01:35,1.8504523646807112e-27
2025-04-07 04:01:39,4.585715271818812e-28
2025-04-07 04:01:44,1.8504523646807112e-27
2025-04-07 04:01:48,1.8504523646807112e-27
2025-04-07 04:01:52,1.8504523646807112e-27
2025-04-07 04:01:57,1.8504523646807112e-27
2025-04-07 04:02:01,1.8504523646807112e-27
2025-04-07 04:02:06,1.8504523646807112e-27
2025-04-07 04:02:10,1.8504523646807112e-27
2025-04-07 04:02:14,1.8504523646807112e-27
2025-04-07 04:02:18,1.8504523646807112e-27
2025-04-07 04:02:22,1.8504523646807112e-27
2025-04-07 04:02:27,1.8504523646807112e-27
2025-04-07 04:02:31,1.8504523646807112e-27
2025-04-07 04:02:35,1.8504523646807112e-27
2025-04-07 04:02:40,1.8504523646807112e-27
2025-04-07 04:02:44,1.8504523646807112e-27
2025-04-07 04:02:48,1.8504523646807112e-27
2025-04-07 04:02:53,1.8504523646807112e-27
2025-04-07 04:02:58,1.8504523646807112e-27
2025-04-07 04:03:02,1.8504523646807112e-27
2025-04-07 04:03:06,1.8504523646807112e-27
2025-04-07 04:03:09,1.8504523646807112e-27
2025-04-07 04:03:14,9.662995961343465e-20
2025-04-07 04:03:18,1.8504523646807112e-27
2025-04-07 04:03:22,1.8504523646807112e-27
2025-04-07 04:03:27,1.8504523646807112e-27
2025-04-07 04:03:31,1.8504523646807112e-27
2025-04-07 04:03:36,1.8504523646807112e-27
2025-04-07 04:03:40,1.8504523646807112e-27
2025-04-07 04:03:44,1.8504523646807112e-27
2025-04-07 04:03:48,1.8504523646807112e-27
2025-04-07 04:03:53,1.8504523646807112e-27
2025-04-07 04:03:57,1.8504523646807112e-27
2025-04-07 04:04:01,1.8504523646807112e-27
2025-04-07 04:04:05,1.8504523646807112e-27
2025-04-07 04:04:10,1.8504523646807112e-27
2025-04-07 04:04:14,1.8504523646807112e-27
2025-04-07 04:04:19,1.8504523646807112e-27
2025-04-07 04:04:22,1.8504523646807112e-27
2025-04-07 04:04:27,1.8504523646807112e-27
2025-04-07 04:04:31,1.8504523646807112e-27
2025-04-07 04:04:36,1.8504523646807112e-27
2025-04-07 04:04:40,1.8504523646807112e-27
2025-04-07 14:56:41,0.0
2025-04-07 14:56:45,0.0
2025-04-07 14:56:49,0.0
2025-04-07 14:56:54,0.0
2025-04-07 14:57:45,0.0
2025-04-07 15:08:37,0.0
2025-04-07 15:08:40,0.0
2025-04-07 15:08:42,0.0
2025-04-07 15:08:44,0.0
2025-04-07 15:08:46,0.0
2025-04-07 15:08:48,0.0
2025-04-07 15:08:50,0.0
2025-04-07 15:08:52,0.0
2025-04-07 15:11:25,0.0
2025-04-07 15:11:28,0.0
2025-04-07 15:11:30,0.0
2025-04-07 15:11:34,0.0
2025-04-07 15:11:36,0.0
2025-04-07 15:11:38,0.0
2025-04-07 15:11:40,0.0
2025-04-07 15:11:42,0.0
2025-04-07 15:11:43,0.0
2025-04-07 15:11:45,0.0
2025-04-07 15:11:48,0.0
2025-04-07 15:11:50,0.0
2025-04-07 15:11:52,0.0
2025-04-07 15:11:54,0.0
2025-04-07 15:11:56,0.0
2025-04-07 15:11:58,0.0
2025-04-07 15:12:00,0.0
2025-04-07 15:12:02,0.0
2025-04-07 15:12:04,0.0
2025-04-07 15:12:07,0.0
2025-04-07 15:12:09,0.0
2025-04-07 15:12:11,0.0
2025-04-07 15:12:13,0.0
2025-04-07 15:12:15,0.0
2025-04-07 16:21:04,0.0
2025-04-07 16:21:06,0.0
2025-04-07 16:21:08,0.0
2025-04-07 16:21:11,0.0
2025-04-07 16:21:13,0.0
2025-04-07 16:21:15,0.0
2025-04-07 16:21:17,0.0
2025-04-07 16:21:20,0.0
2025-04-07 16:21:22,0.0
2025-04-07 16:21:24,0.0
2025-04-07 16:21:27,0.0
2025-04-07 16:21:29,0.0
2025-04-07 16:21:32,0.0
2025-04-07 16:21:35,0.0
2025-04-07 16:21:37,0.0
2025-04-07 16:21:39,0.0
2025-04-07 16:21:42,0.0
2025-04-07 16:21:43,0.0
2025-04-07 16:21:46,0.0
2025-04-07 16:21:48,0.0
2025-04-07 16:21:50,0.0
2025-04-07 16:21:52,0.0
